Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
16,"W Huang, X Cheng, T Wang, W Chu","BERT-based multi-head selection for joint entity-relation extraction",2019,"CCF international conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-32236-6_65","https://scholar.google.com/scholar?cites=17395444471628713245&as_sdt=2005&sciodt=2007&hl=en",408,"2022-03-25 10:09:03","","10.1007/978-3-030-32236-6_65","","",,,,,16,5.33,4,4,3,"… Semeval-2010 task 8: multi-way classification of semantic relations between pairs of nominals. In: Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and …","https://arxiv.org/pdf/1908.05908","https://scholar.google.com/scholar?q=related:HU12-ZQIafEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
26,"R Zhong, S Shao, K McKeown","Fine-grained sentiment analysis with faithful attention",2019,"arXiv preprint arXiv:1908.06870","arxiv.org","https://arxiv.org/abs/1908.06870","https://scholar.google.com/scholar?cites=6505424569283230836&as_sdt=2005&sciodt=2007&hl=en",411,"2022-03-25 10:09:03","","","","",,,,,26,8.67,9,3,3,"… of relation extraction problems. In one setting for our model, the ground-truth entity pair is known to have a relation … Semeval-2010 task 8: Multi-way classification of semantic relations be…","https://arxiv.org/pdf/1908.06870","https://scholar.google.com/scholar?q=related:dLw5tS3pR1oJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
72,"C Alt, M Hübner, L Hennig","Fine-tuning pre-trained transformer language models to distantly supervised relation extraction",2019,"arXiv preprint arXiv:1906.08646","arxiv.org","https://arxiv.org/abs/1906.08646","https://scholar.google.com/scholar?cites=5885700511051071455&as_sdt=2005&sciodt=2007&hl=en",421,"2022-03-25 10:09:03","","","","",,,,,72,24.00,24,3,3,"… learning and by providing supporting linguistic and contextual information to more efficiently guide the relation … predicts a larger set of distinct relation types with high confidence. Manual …","https://arxiv.org/pdf/1906.08646","https://scholar.google.com/scholar?q=related:37-IV241rlEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
3,"B Kim, W Choi, H Lee","A corpus of plant–disease relations in the biomedical domain",2019,"PLoS One","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0221582","https://scholar.google.com/scholar?cites=15786547816117914170&as_sdt=2005&sciodt=2007&hl=en",425,"2022-03-25 10:09:03","HTML","","","",,,,,3,1.00,1,3,3,"… to the relation classification task from a benchmark dataset of SemEval-2010 Task 8 [26], … location features to classify relations for SemEval-2010 Task 8, surpassing the previous best…","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0221582","https://scholar.google.com/scholar?q=related:OkptGZkVFdsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"TH Min, HJ Shin, JS Lee","Korean Spatial Information Extraction using Bi-LSTM-CRF Ensemble Model",2019,"The Journal of the Korea Contents …","koreascience.or.kr","https://www.koreascience.or.kr/article/JAKO201900937338489.page","https://scholar.google.com/scholar?cites=65729310267777565&as_sdt=2005&sciodt=2007&hl=en",437,"2022-03-25 10:09:03","","","","",,,,,1,0.33,0,3,3,"… Szpakowicz, ""Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals,"" In Proceedings of the Workshop on Semantic Evaluations: Recent …","https://www.koreascience.or.kr/article/JAKO201900937338489.pdf","https://scholar.google.com/scholar?q=related:HaLXnXWE6QAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
8,"B Whitaker, D Newman-Griffis, A Haldar, ...","Characterizing the impact of geometric properties of word embeddings on task performance",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1904.04866","https://scholar.google.com/scholar?cites=2424017857454483055&as_sdt=2005&sciodt=2007&hl=en",439,"2022-03-25 10:09:03","","","","",,,,,8,2.67,2,4,3,"Analysis of word embedding properties to inform their use in downstream NLP tasks has largely been studied by assessing nearest neighbors. However, geometric properties of the …","https://arxiv.org/pdf/1904.04866","https://scholar.google.com/scholar?q=related:bybH-mXXoyEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"R Kamath","Applying BiLSTM and CNN to assist actionable ontology building from FMEA documents",2019,"","pure.tue.nl","https://pure.tue.nl/ws/portalfiles/portal/142686409/sci_2019_Kamath_Rashmi.pdf","",465,"2022-03-25 10:09:03","PDF","","","",,,,,0,0.00,0,1,3,"… Within each sentence, an entity-relation-entity triple needs to be identified and extracted. The open-source SemEval-2010 task 8 dataset is used as a training dataset for relation …","https://pure.tue.nl/ws/portalfiles/portal/142686409/sci_2019_Kamath_Rashmi.pdf","https://scholar.google.com/scholar?q=related:hkMPC6VNzogJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
6,"M Schraagen, F Bex","Extraction of semantic relations in noisy user-generated law enforcement data",2019,"2019 IEEE 13th International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8665497/","https://scholar.google.com/scholar?cites=14716675085565310178&as_sdt=2005&sciodt=2007&hl=en",470,"2022-03-25 10:09:03","","","","",,,,,6,2.00,3,2,3,"… relation extraction task based on a case study of Dutch web form data in the legal domain. Although relation … by a relation extraction approach? What are the prerequisites for this task? …","https://ieeexplore.ieee.org/iel7/8652245/8665495/08665497.pdf","https://scholar.google.com/scholar?q=related:4jT2nQQiPMwJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"T Lu, X Hu","Overview of knowledge mapping construction technology",2019,"2019 IEEE 8th Joint International Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8785831/","https://scholar.google.com/scholar?cites=16562209181409303421&as_sdt=2005&sciodt=2007&hl=en",471,"2022-03-25 10:09:03","","","","",,,,,1,0.33,1,2,3,"… SemEval-2010 Task 8: Multi-way Classification of Semantic Relations between Pairs of Nominals[C]// The Workshop on Semantic Evaluations: Recent Achievements and Future …","https://ieeexplore.ieee.org/iel7/8770353/8785424/08785831.pdf","https://scholar.google.com/scholar?q=related:fVudCYDJ2OUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
6,"G Chauhan, M McDermott, P Szolovits","Reflex: Flexible framework for relation extraction in multiple domains",2019,"arXiv preprint arXiv:1906.08318","arxiv.org","https://arxiv.org/abs/1906.08318","https://scholar.google.com/scholar?cites=2131870543632948244&as_sdt=2005&sciodt=2007&hl=en",472,"2022-03-25 10:09:03","","","","",,,,,6,2.00,2,3,3,"… Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. … A multi-task learning based approach to biomedical entity relation extraction. …","https://arxiv.org/pdf/1906.08318","https://scholar.google.com/scholar?q=related:FFxc3PbslR0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"J Chen, L Liu, J Xu, B Hui","Hierarchical Relation Extraction Based On Bidirectional Long Short-Term Memory Networks",2019,"… on Data Mining and Machine Learning","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3335656.3335694","",480,"2022-03-25 10:09:03","","10.1145/3335656.3335694","","",,,,,0,0.00,0,4,3,"… Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. In Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and …","https://dl.acm.org/doi/pdf/10.1145/3335656.3335694","https://scholar.google.com/scholar?q=related:ir5HZaMMf0sJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
20,"Y Zhu, J Wan, Z Zhou, L Chen, L Qiu, W Zhang, ...","Triple-to-text: converting RDF triples into high-quality natural languages via optimizing an inverse KL divergence",2019,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3331184.3331232","https://scholar.google.com/scholar?cites=17682004288715208884&as_sdt=2005&sciodt=2007&hl=en",484,"2022-03-25 10:09:03","","10.1145/3331184.3331232","","",,,,,20,6.67,3,7,3,"… SemEval-2010 Task 8 [27] was originally designed for multi-way classification of semantic relations between pairs of nominals. It contains 10,717 samples, divided as 8,000 for training …","https://dl.acm.org/doi/pdf/10.1145/3331184.3331232","https://scholar.google.com/scholar?q=related:tLjNoTcZY_UJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
9,"X Wu, J Wu, X Fu, J Li, P Zhou, ...","Automatic knowledge graph construction: A report on the 2019 icdm/icbk contest",2019,"2019 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8970862/","https://scholar.google.com/scholar?cites=7566183253151301399&as_sdt=2005&sciodt=2007&hl=en",487,"2022-03-25 10:09:03","","","","",,,,,9,3.00,2,6,3,"… Supervised learning for relation extraction can be divided into two main categories: feature … Szpakowicz, “Semeval2010 task 8: Multi-way classification of semantic relations between …","https://ieeexplore.ieee.org/iel7/8961330/8970627/08970862.pdf","https://scholar.google.com/scholar?q=related:F7-X1ZR7AGkJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
4,"XQ Wang, SK Yang","A tutorial and survey on fault knowledge graph",2019,"Cyberspace Data and Intelligence, and Cyber-Living …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-1925-3_19","https://scholar.google.com/scholar?cites=15475290291513203791&as_sdt=2005&sciodt=2007&hl=en",499,"2022-03-25 10:09:03","","10.1007/978-981-15-1925-3_19","","",,,,,4,1.33,2,2,3,"… advantages of feature extraction and automatic learning are taken. SemEval-2010 task 8 [66] was used as the test standard. Deep learning based algorithms include recurrent neural …","","https://scholar.google.com/scholar?q=related:TxyyTYdGw9YJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"JA Peña-Torres, RE Gutiérrez, VA Bucheli, ...","Cómo adaptar un modelo de aprendizaje profundo a un nuevo dominio: el caso de la extracción de relaciones biomédicas",2019,"TecnoLógicas","redalyc.org","https://www.redalyc.org/journal/3442/344262226006/movil/","https://scholar.google.com/scholar?cites=9350916321442108668&as_sdt=2005&sciodt=2007&hl=en",506,"2022-03-25 10:09:03","HTML","","","",,,,,1,0.33,0,4,3,"… relation classes, RE tasks can be binary or multi-class. In this study, we considered a binary relation … SemEval 2010 task 8 is focused on multi-way classification between pairs of …","https://www.redalyc.org/journal/3442/344262226006/movil/","https://scholar.google.com/scholar?q=related:_JT139kgxYEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
20,"PKB Giridhara, C Mishra, RKM Venkataramana, ...","A Study of Various Text Augmentation Techniques for Relation Classification in Free Text.",2019,"ICPRAM","scitepress.org","https://www.scitepress.org/Papers/2019/73110/73110.pdf","https://scholar.google.com/scholar?cites=18382152032846496612&as_sdt=2005&sciodt=2007&hl=en",511,"2022-03-25 10:09:03","PDF","","","",,,,,20,6.67,5,4,3,"… Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. In Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and …","https://www.scitepress.org/Papers/2019/73110/73110.pdf","https://scholar.google.com/scholar?q=related:ZEMKjeGFGv8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
3,"Y Li, X Chen, Y Bao, D Guo, ...","Relation extraction of chinese fundamentals of electric circuits textbook based on cnn",2019,"2019 IEEE 3rd Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8729144/","https://scholar.google.com/scholar?cites=9205850505570191845&as_sdt=2005&sciodt=2007&hl=en",512,"2022-03-25 10:09:03","","","","",,,,,3,1.00,1,5,3,"… Wang [13] proposed a multi-level attention CNN and reached the highest F1 value on public SemEval-2010 Task 8 dataset. For this reason, we choose CNN as our basic model and try …","https://ieeexplore.ieee.org/iel7/8717364/8728967/08729144.pdf","https://scholar.google.com/scholar?q=related:5Yncl0LAwX8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"G Rumin, I Mekterović","LOD Construction Through Supervised Web Relation Extraction and Crowd Validation",2019,"Journal of Web Engineering","journals.riverpublishers.com","https://journals.riverpublishers.com/index.php/JWE/article/view/3183","",519,"2022-03-25 10:09:03","","","","",,,,,0,0.00,0,2,3,"… 2005 dataset, while on relation classification task (categorize … SemEval 2010 task 8 set. Although they achieve excellent results on relation classification, their results imply that relation …","https://journals.riverpublishers.com/index.php/JWE/article/download/3183/4059/","https://scholar.google.com/scholar?q=related:C4dBHUZQTEUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
17,"N Du, M Wang, L Tran, G Li, I Shafran","Learning to infer entities, properties and their relations from clinical conversations",2019,"arXiv preprint arXiv:1908.11536","arxiv.org","https://arxiv.org/abs/1908.11536","https://scholar.google.com/scholar?cites=6845720930557965793&as_sdt=2005&sciodt=2007&hl=en",529,"2022-03-25 10:09:03","","","","",,,,,17,5.67,3,5,3,"… SemEval-2010 task 8: Multi-way classification of semantic relations between pairs of nominals. In Proceedings of the 5th International Workshop on Semantic Evaluation, SemEval ’10, …","https://arxiv.org/pdf/1908.11536","https://scholar.google.com/scholar?q=related:4TVdieriAF8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
26,"P Li, K Mao, X Yang, Q Li","Improving relation extraction with knowledge-attention",2019,"arXiv preprint arXiv:1910.02724","arxiv.org","https://arxiv.org/abs/1910.02724","https://scholar.google.com/scholar?cites=2342119411718718762&as_sdt=2005&sciodt=2007&hl=en",535,"2022-03-25 10:09:03","","","","",,,,,26,8.67,7,4,3,"… For each relation type in our relation extraction task, we first find all the relevant semantic frames by … Semeval-2010 task 8: Multi-way classification of semantic relations between pairs of …","https://arxiv.org/pdf/1910.02724","https://scholar.google.com/scholar?q=related:KoUKJTLhgCAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"P Banerjee, KK Pal, M Devarakonda, C Baral","Knowledge Guided Named Entity Recognition",2019,"CoRR","researchgate.net","https://www.researchgate.net/profile/Pratyay-Banerjee-5/publication/337183986_Knowledge_Guided_Named_Entity_Recognition/links/5e0b21ffa6fdcc28374af323/Knowledge-Guided-Named-Entity-Recognition.pdf","",547,"2022-03-25 10:09:03","PDF","","","",,,,,0,0.00,0,4,3,"… In our work, we do multi-task learning by reducing all different NER tasks to the same … We use a batch size of 32 and a learning rate of 3e-5. The maximum sequence length of 128…","https://www.researchgate.net/profile/Pratyay-Banerjee-5/publication/337183986_Knowledge_Guided_Named_Entity_Recognition/links/5e0b21ffa6fdcc28374af323/Knowledge-Guided-Named-Entity-Recognition.pdf","https://scholar.google.com/scholar?q=related:pZ7KH-CR3aEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
