Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
9,"W Zhou, J Hu, H Zhang, X Liang, ...","Towards interpretable natural language understanding with explanations as latent variables",2020,"… in Neural …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper/2020/hash/4be2c8f27b8a420492f2d44463933eb6-Abstract.html","https://scholar.google.com/scholar?cites=922494767816650498&as_sdt=2005&sciodt=2007&hl=en",147,"2022-03-25 08:39:44","","","","",,,,,9,4.50,2,5,2,"… We conduct experiments on two tasks: relation extraction (RE) and aspect-based sentiment classification (ASC). For relation extraction we choose two datasets, TACRED [23] and …","https://proceedings.neurips.cc/paper/2020/file/4be2c8f27b8a420492f2d44463933eb6-Paper.pdf","https://scholar.google.com/scholar?q=related:Ai_ejhpczQwJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
33,"Z Zhong, D Chen","A frustratingly easy approach for entity and relation extraction",2020,"arXiv preprint arXiv:2010.12812","arxiv.org","https://arxiv.org/abs/2010.12812","https://scholar.google.com/scholar?cites=892574543640232856&as_sdt=2005&sciodt=2007&hl=en",151,"2022-03-25 08:39:44","","","","",,,,,33,16.50,17,2,2,"… and relation model throughout the paper — are trained independently and the relation model only … End-to-end neural relation extraction with global optimization. In Empirical Methods in …","https://arxiv.org/pdf/2010.12812","https://scholar.google.com/scholar?q=related:mIM7gdEPYwwJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"E Christopoulou","Textual Relation Extraction with Edge-oriented Graph Neural Models",2020,"","research.manchester.ac.uk","https://www.research.manchester.ac.uk/portal/files/173349138/FULL_TEXT.PDF","",153,"2022-03-25 08:39:44","PDF","","","",,,,,0,0.00,0,1,2,"… a relation extraction problem with only two relation categories: a pair shares a relation, or it does not share a relation. … identified by the model as sharing a relation, TN (True Negatives) …","https://www.research.manchester.ac.uk/portal/files/173349138/FULL_TEXT.PDF","https://scholar.google.com/scholar?q=related:Ur4J33-xCiEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"A Goswami, A Bhat, H Ohana, T Rekatsinas","Unsupervised relation extraction from language models using constrained cloze completion",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.06804","https://scholar.google.com/scholar?cites=12736198810343553814&as_sdt=2005&sciodt=2007&hl=en",157,"2022-03-25 08:39:44","","","","",,,,,2,1.00,1,4,2,"… General Relation Benchmarks We now focus on ZSRE and TACRED, which are more reflective of our problem statement. Here, we must assert whether a candidate context contains a …","https://arxiv.org/pdf/2010.06804","https://scholar.google.com/scholar?q=related:FrtHt1YRwLAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"Q Jia, H Huang, KQ Zhu","Ddrel: A new dataset for interpersonal relation classification in dyadic dialogues",2020,"arXiv preprint arXiv:2012.02553","arxiv.org","https://arxiv.org/abs/2012.02553","https://scholar.google.com/scholar?cites=10763211332946255161&as_sdt=2005&sciodt=2007&hl=en",162,"2022-03-25 08:39:44","","","","",,,,,4,2.00,1,3,2,"… each neural baseline based on the session-level trained models: We first calculate the MRR metric of each relation … , the confidence score for each relation type can be regarded as the …","https://arxiv.org/pdf/2012.02553","https://scholar.google.com/scholar?q=related:OV24bq6bXpUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Šimečková","Entity Relationship Extraction",2020,"","dspace.cuni.cz","https://dspace.cuni.cz/handle/20.500.11956/121031","",164,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,1,2,"… Our goal is to construct a neural network model that extracts … We create TACRED based on query entities and annotated … relation in our datasets is not as dominant as in TACRED, so …","https://dspace.cuni.cz/bitstream/handle/20.500.11956/121031/120371116.pdf?sequence=1","https://scholar.google.com/scholar?q=related:e2l2DDOn_eoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
3,"S Lee, S Seo, B Oh, KH Lee, D Shin, Y Lee","Cross-sentence n-ary relation extraction using entity link and discourse relation",2020,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412011","https://scholar.google.com/scholar?cites=6122916814690433624&as_sdt=2005&sciodt=2007&hl=en",169,"2022-03-25 08:39:44","","10.1145/3340531.3412011","","",,,,,3,1.50,1,6,2,"… We use cross-entropy loss between the predicted relation 𝑟𝑆 and the gold relation type 𝑦𝑆 to train the relation extraction model. 𝜃 is a set of all trainable parameters in the model. …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412011","https://scholar.google.com/scholar?q=related:WLrjAGf4-FQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
10,"Z Xu, D Guo, D Tang, Q Su, L Shou, M Gong, ...","Syntax-enhanced pre-trained model",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2012.14116","https://scholar.google.com/scholar?cites=4864884555486056178&as_sdt=2005&sciodt=2007&hl=en",172,"2022-03-25 08:39:44","","","","",,,,,10,5.00,1,7,2,"… Table 1: The statistics of the entity typing datasets, ie, Open Entity and FIGER, and relation classification dataset TACRED. Label refers to type of a given entity or relation between two …","https://arxiv.org/pdf/2012.14116","https://scholar.google.com/scholar?q=related:8s4HW7qKg0MJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"C Room","Relation Extraction",2020,"algorithms","devopedia.org","https://devopedia.org/relation-extraction","",176,"2022-03-25 08:39:44","HTML","","","",,,,,0,0.00,0,1,2,"… Neural networks were increasingly applied to relation extraction from the early 2010s. Early approaches used Recursive Neural … TACRED is a large dataset containing 41 relation types …","https://devopedia.org/relation-extraction","https://scholar.google.com/scholar?q=related:FH2l2CRE6OAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
7,"DH Lee, R Khanna, BY Lin, J Chen, S Lee, Q Ye, ...","LEAN-LIFE: A label-efficient annotation framework towards learning from explanation",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.07499","https://scholar.google.com/scholar?cites=5383929742223728321&as_sdt=2005&sciodt=2007&hl=en",177,"2022-03-25 08:39:44","","","","",,,,,7,3.50,1,7,2,"Successfully training a deep neural network demands a huge corpus of labeled data. … On three popular NLP tasks (named entity recognition, relation extraction, sentiment analysis), we …","https://arxiv.org/pdf/2004.07499","https://scholar.google.com/scholar?q=related:wd7nRJOPt0oJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"V Ivanin, E Artemova, T Batura, V Ivanov, ...","RuREBus: A Case Study of Joint Named Entity Recognition and Relation Extraction from E-Government Domain",2020,"… Conference on Analysis …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-72610-2_2","",181,"2022-03-25 08:39:44","","10.1007/978-3-030-72610-2_2","","",,,,,0,0.00,0,5,2,"… than OntoNotes or TACRED, and RuRED [9], which partially replicates TACRED annotation. … RE tasks benefit from transfer learning approaches, when applied to TACRED and RuRED. …","https://arxiv.org/pdf/2010.15939","https://scholar.google.com/scholar?q=related:TVsZnDuZjQ0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"H Jiang, Q Bao, Q Cheng, D Yang, L Wang, ...","Complex Relation Extraction: Challenges and Opportunities",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2012.04821","https://scholar.google.com/scholar?cites=8450264818534586238&as_sdt=2005&sciodt=2007&hl=en",182,"2022-03-25 08:39:44","","","","",,,,,2,1.00,0,6,2,"… complex relation extraction works so far. In this paper, we first report the recent progress in traditional simple binary relation extraction. Then we summarize the existing complex relation …","https://arxiv.org/pdf/2012.04821.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:fhe8vhRfRXUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
6,"X Geng, X Chen, KQ Zhu, L Shen, Y Zhao","MICK: A meta-learning framework for few-shot relation classification with small training data",2020,"Proceedings of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3411858","https://scholar.google.com/scholar?cites=5278298594303576055&as_sdt=2005&sciodt=2007&hl=en",183,"2022-03-25 08:39:44","","10.1145/3340531.3411858","","",,,,,6,3.00,1,5,2,"… [30] utilized a convolutional deep neural network (DNN) during relation classification to ex… a convolutional neural network with a recurrent neural network. Traditional relation classifica…","https://dl.acm.org/doi/pdf/10.1145/3340531.3411858","https://scholar.google.com/scholar?q=related:94foG5tIQEkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"A Cetoli","Pynsett: A programmable relation extractor",2020,"arXiv preprint arXiv:2007.02100","arxiv.org","https://arxiv.org/abs/2007.02100","",186,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,1,2,"… less competitive: the date of birth relation has 33% recall, whereas the date of death scores 3.6%. This result compares unfavourably with the state of the art on TACRED (F1 71.2% [23])…","https://arxiv.org/pdf/2007.02100","https://scholar.google.com/scholar?q=related:83euCwl-bR0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"A Obamuyide","Relation Classification with Limited Supervision",2020,"","etheses.whiterose.ac.uk","https://etheses.whiterose.ac.uk/27190/","",187,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,1,2,"… using TACREDPA as the learner model. The # column is the number of instances of each relation during training, and TC-PA denotes the TACRED-… neural relation classification models. …","https://etheses.whiterose.ac.uk/27190/1/Relation%20Classification%20with%20Limited%20Supervision.pdf","https://scholar.google.com/scholar?q=related:kkDwPujZf54J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
50,"T Févry, LB Soares, N FitzGerald, E Choi, ...","Entities as experts: Sparse memory access with entity supervision",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.07202","https://scholar.google.com/scholar?cites=11519430032517452772&as_sdt=2005&sciodt=2007&hl=en",195,"2022-03-25 08:39:44","","","","",,,,,50,25.00,10,5,2,"… In this paper, we focus on developing neural sequence models that capture the knowledge … Table 7: F1 scores on original and revisited versions of TACRED test sets. KNOWBERT …","https://arxiv.org/pdf/2004.07202","https://scholar.google.com/scholar?q=related:5FMr_5Q83Z8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"J Krishnan, P Coronado, H Purohit, ...","Common-knowledge concept recognition for SEVA",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2003.11687","https://scholar.google.com/scholar?cites=11238142324660340538&as_sdt=2005&sciodt=2007&hl=en",204,"2022-03-25 08:39:44","","","","",,,,,1,0.50,0,4,2,"… In this work, for relation extraction, we focus on hyponyms and verb phrase chunking. Hyponyms are more specific concepts such as earth to planet or rose to flower. Verb phrase …","https://arxiv.org/pdf/2003.11687","https://scholar.google.com/scholar?q=related:Ooep7Obm9ZsJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
21,"O Sevgili, A Shelmanov, M Arkhipov, ...","Neural entity linking: A survey of models based on deep learning",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2006.00575","https://scholar.google.com/scholar?cites=9108014011762298683&as_sdt=2005&sciodt=2007&hl=en",205,"2022-03-25 08:39:44","","","","",,,,,21,10.50,5,4,2,"… neural entity linking (EL) systems developed since 2015 as a result of the “deep learning revolution” in NLP. Our goal is to systemize design features of neural … of a neural EL system, like …","https://arxiv.org/pdf/2006.00575","https://scholar.google.com/scholar?q=related:O09fxHwqZn4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
3,"RG Jackson, E Jansson, ...","Ablations over transformer models for biomedical relationship extraction",2020,"…","f1000researchdata.s3.amazonaws …","http://f1000researchdata.s3.amazonaws.com/manuscripts/27086/dd3594ad-c84e-4801-9826-0bb5eedf7e23_24552_-_richard_jackson.pdf","https://scholar.google.com/scholar?cites=4925848492786318945&as_sdt=2005&sciodt=2007&hl=en",208,"2022-03-25 08:39:44","PDF","","","",,,,,3,1.50,1,3,2,"… Finally, we make use of the Semeval 2010 Task 8 corpus14 (hereafter Semeval), which is a general English RE dataset collected from the Web, and uses a more abstract relationship …","http://f1000researchdata.s3.amazonaws.com/manuscripts/27086/dd3594ad-c84e-4801-9826-0bb5eedf7e23_24552_-_richard_jackson.pdf","https://scholar.google.com/scholar?q=related:Yf7rHRshXEQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
13,"M Schiersch, V Mironova, M Schmitt, P Thomas, ...","A german corpus for fine-grained named entity recognition and relation extraction of traffic and industry events",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.03283","https://scholar.google.com/scholar?cites=4489047899658980039&as_sdt=2005&sciodt=2007&hl=en",214,"2022-03-25 08:39:44","","","","",,,,,13,6.50,3,5,2,"… agreement for entity and relation annotations. For entity … relation mentions, we measured role and relation type agreement at the level of relation arguments for each annotated relation …","https://arxiv.org/pdf/2004.03283","https://scholar.google.com/scholar?q=related:xwrj3kdNTD4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
6,"A Tiktinsky, Y Goldberg, R Tsarfaty","pyBART: Evidence-based syntactic transformations for IE",2020,"arXiv preprint arXiv:2005.01306","arxiv.org","https://arxiv.org/abs/2005.01306","https://scholar.google.com/scholar?cites=2655700988221362327&as_sdt=2005&sciodt=2007&hl=en",216,"2022-03-25 08:39:44","","","","",,,,,6,3.00,2,3,2,"… Owing to neural-based advances in parsing technology, NLP researchers and practitioners can … Table 1: Effectiveness of the different representations on the TACRED relation extraction …","https://arxiv.org/pdf/2005.01306","https://scholar.google.com/scholar?q=related:l5CWcPrx2iQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
24,"SY Yoo, OR Jeong","Automating the expansion of a knowledge graph",2020,"Expert Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417419306839","https://scholar.google.com/scholar?cites=14575581255481105420&as_sdt=2005&sciodt=2007&hl=en",218,"2022-03-25 08:39:44","","","","",,,,,24,12.00,12,2,2,"… After the model is fine-tuned by training with TACRED dataset, we use the fine-tuned BERT-based relation extraction model to … Then we could extract the relation between two keywords. …","","https://scholar.google.com/scholar?q=related:DBzLV-3dRsoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
43,"Q Li, H Peng, J Li, C Xia, R Yang, L Sun, PS Yu, ...","A survey on text classification: From shallow to deep learning",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.00364","https://scholar.google.com/scholar?cites=15939623751322558113&as_sdt=2005&sciodt=2007&hl=en",219,"2022-03-25 08:39:44","","","","",,,,,43,21.50,5,8,2,"… natural language inference (NLI), relation classification (RC) and event prediction (EP). The feed-forward neural network and the recursive neural network are the first two deep learning …","https://arxiv.org/pdf/2008.00364.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:od71nlnrNN0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
