Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"N Popovic, W Laurito, M Färber","AIFB-WebScience at SemEval-2022 Task 12: Relation Extraction First--Using Relation Extraction to Identify Entities",2022,"arXiv preprint arXiv:2203.05325","arxiv.org","https://arxiv.org/abs/2203.05325","",105,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… constantly being published (eg, more than 60,000 machine learning papers per year (Färber… a partial matching of relation labels as follows: For predicted relation triples which are false …","https://arxiv.org/pdf/2203.05325",""
0,"L Zhao, W Xu, S Gao, J Guo","Utilizing graph neural networks to improving dialogue-based relation extraction",2021,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231221008353","",107,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,4,1,"… They restricted the relation candidates in up to two-span sentences. Sahu et al. [12] … relation extraction. In prior work, a number of strong and representative learning-based relation …","https://www.researchgate.net/profile/Lulu-Zhao-8/publication/351844750_Utilizing_Graph_Neural_Networks_to_Improving_Dialogue-based_Relation_Extraction/links/60e7e0b730e8e50c01f05749/Utilizing-Graph-Neural-Networks-to-Improving-Dialogue-based-Relation-Extraction.pdf","https://scholar.google.com/scholar?q=related:9_CblxBiiWMJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"A Albalak, V Embar, YL Tuan, L Getoor, ...","D-REX: Dialogue Relation Extraction with Explanations",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.05126","",108,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,5,1,"… of relation extraction, … a relation while also benefiting a relation extraction model by providing cross-sentence reasoning. Our proposed approach, D-REX, makes use of multiple learning …","https://arxiv.org/pdf/2109.05126",""
0,"GUO Zhijiang","Learning with Graphs in Natural Language Processing",2021,"","cartus.github.io","https://cartus.github.io/docs/thesis.pdf","",109,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,1,1,"… we only need to predict relation labels and the output vocabulary is limited to 37 (universal dependencies), AMR parsers need to predict both concepts and relation labels. At each time …","https://cartus.github.io/docs/thesis.pdf","https://scholar.google.com/scholar?q=related:s_4ftJuT1D8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
1,"X Long, S Niu, Y Li","Consistent Inference for Dialogue Relation Extraction",,"researchgate.net","","https://www.researchgate.net/profile/Shuzi_Niu/publication/353836129_Consistent_Inference_for_Dialogue_Relation_Extraction/links/61382abecf1e892b691a3422/Consistent-Inference-for-Dialogue-Relation-Extraction.pdf","https://scholar.google.com/scholar?cites=17678210750711266310&as_sdt=2005&sciodt=2007&hl=en",110,"2022-03-25 12:38:10","PDF","","","",,,,,1,0.00,0,3,,"… relation discrepancy mainly due to multi-speakers, utterances, and relations. In this paper, we propose a consistent learning … Docred: A large-scale document-level relation extraction …","https://www.researchgate.net/profile/Shuzi_Niu/publication/353836129_Consistent_Inference_for_Dialogue_Relation_Extraction/links/61382abecf1e892b691a3422/Consistent-Inference-for-Dialogue-Relation-Extraction.pdf","https://scholar.google.com/scholar?q=related:BvyivAOfVfUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"N Rastogi, S Dutta, R Christian, J Gridley, ...","Predicting malware threat intelligence using KGs",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2102.05571","",111,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,5,1,"… We base relation extraction for MalKG on the DocRED; a … DocRED [44] requires analyzing multiple sentences in a document to … Building knowledge base through deep learning relation …","https://arxiv.org/pdf/2102.05571","https://scholar.google.com/scholar?q=related:jPgfXxs4glYJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Y Han, A Silva, L Luo, S Karunasekera, ...","Knowledge Enhanced Multi-modal Fake News Detection",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.04418","",113,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,5,1,"… on the DocRED dataset (since DocRED is especially collected for document-level relation … They compare a number of machine learning algorithms to solve the optimisation problem …","https://arxiv.org/pdf/2108.04418","https://scholar.google.com/scholar?q=related:qXZkJICoVnoJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Z Liu, Y Xu","THG: Transformer with Hyperbolic Geometry",2021,"arXiv preprint arXiv:2106.07350","arxiv.org","https://arxiv.org/abs/2106.07350","",115,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,1,"… our model using Adam with a learning rate of 1e-3 for optimization. For machine reading comprehension task, we apply the Rmsprop optimization algorithm with a learning rate of 5e-4. …","https://arxiv.org/pdf/2106.07350.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:OXcUPBCKnWQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"C Qian, G Chunxiang, X Guo, W Suge, L Deyu","Inter-sentence Entity Relation Extraction based on GNN of Message Propagation",2022,"","researchsquare.com","https://www.researchsquare.com/article/rs-1202426/latest.pdf","",116,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,5,1,"… -level relation extraction, it is more common that entities involving relationships exist in multiple sentences in actual scenarios. Therefore, document-level relation … , and entity relation is …","https://www.researchsquare.com/article/rs-1202426/latest.pdf",""
0,"D Mingliang, T Jijun, G Fei","Document-level DDI relation extraction with document-entity embedding",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9669319/","",117,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… Moreover, the sentence-level DDI relation extraction also … In this study, we propose a document-level DDI relation … However, the machine learning method requires tedious and …","https://ieeexplore.ieee.org/iel7/9669261/9669139/09669319.pdf","https://scholar.google.com/scholar?q=related:nOGg7puRJ_kJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"박성식, 김학수","개체-문맥 간 상호 주의 집중을 이용한 문서 단위 관계 추출",2020,"한국정보과학회 학술발표논문집","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09874444","",120,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,2,"… “Contextaware representations for knowledge base relation extraction”, Proc. of the 2017 Conference on Empirical Methods in Natural Language Processing, pp.1784–1789, 2017.09. […","","https://scholar.google.com/scholar?q=related:yszrXfBHETwJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"M Wang, P Xue, Y Li, Z Wu","Distilling the Documents for Relation Extraction by Topic Segmentation",2021,"International Conference on Document …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-86549-8_33","",122,"2022-03-25 12:38:10","","10.1007/978-3-030-86549-8_33","","",,,,,0,0.00,0,4,1,"… of the i-th entity, our goal is to identify the relation between all related entity pairs, namely \(\{(e_i, r_{ij}, e_j) |e_i, e_j \in E, r_{ij} \in R\}\), where R represents the pre-defined relation set. …","","https://scholar.google.com/scholar?q=related:O6SqNigS3mkJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"T Tran","Exploiting Unlabelled Data for Relation Extraction",2021,"","search.proquest.com","https://search.proquest.com/openview/c10df34095eea5b0e54494e781b18f0f/1?pq-origsite=gscholar&cbl=2026366&diss=y","",123,"2022-03-25 12:38:10","BOOK","","","",,,,,0,0.00,0,1,1,"… C2 We investigate the current learning setting of neural relation extraction in the case that no labelled text is given. We summarise notable points in unsupervised relation extraction …","https://www.research.manchester.ac.uk/portal/files/184625975/FULL_TEXT.PDF","https://scholar.google.com/scholar?q=related:LvXOyLHAFqUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"E Christopoulou","Textual Relation Extraction with Edge-oriented Graph Neural Models",2020,"","research.manchester.ac.uk","https://www.research.manchester.ac.uk/portal/files/173349138/FULL_TEXT.PDF","",124,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,1,2,"… Here, we define learning as the method used inside the model to exploit the provided textual data, either raw, human or automatically annotated. This category can be sub-divided into …","https://www.research.manchester.ac.uk/portal/files/173349138/FULL_TEXT.PDF","https://scholar.google.com/scholar?q=related:Ur4J33-xCiEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Y Hou, Y Xia, L Wu, S Xie, Y Fan, J Zhu, W Che, ...","Discovering Drug-Target Interaction Knowledge from Biomedical Literature",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.13187","",125,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,8,1,"… enhanced by semi-supervised learning as we proposed (§2.2) … We also discuss the relation with distance supervision. … For this purpose, we train a classifier for each relation, whose …","https://arxiv.org/pdf/2109.13187","https://scholar.google.com/scholar?q=related:15LJEyE0MRMJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Ouyang, Z Zhang","Logic Pre-Training of Language Models",2021,"","openreview.net","https://openreview.net/forum?id=1gEb_H1DEqZ","",126,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,2,1,"… The second task is logical structure completion (LSC) for learning logic relationship inside a … to DocRED (Yao et al., 2019), a widely used benchmark of document-level relation …","https://openreview.net/pdf?id=1gEb_H1DEqZ",""
0,"T Zhao, Z Yan, Y Cao, Z Li","Enhancing Dialogue-based Relation Extraction by Speaker and Trigger Words Prediction",2021,"Findings of the Association for …","aclanthology.org","https://aclanthology.org/2021.findings-acl.402.pdf","",127,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,4,1,"… Finally, the three tasks are jointly trained based on a multi-task learning framework. … Considering the trigger words are closely related to the relation, we first map the predicted relation r (…","https://aclanthology.org/2021.findings-acl.402.pdf",""
0,"X Liu, Y Su, B Xu","The Application of Graph Neural Network in Natural Language Processing and Computer Vision",2021,"… Conference on Machine Learning, Big Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9730987/","",130,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… relation of objects in the scene. Therefore, this problem was then attempted by learning a … There are also some other datasets like the DocRED, which mainly targets document-wise …","https://ieeexplore.ieee.org/iel7/9730939/9730940/09730987.pdf",""
0,"A Ujlayan, M Sharma","An Emergent Role of Knowledge Graph and Summarization Methodology to Simplify Recruitment for the Indian IT Industry",2021,"International Conference on Artificial Intelligence …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-82322-1_5","",132,"2022-03-25 12:38:10","","10.1007/978-3-030-82322-1_5","","",,,,,0,0.00,0,2,1,"… This paper proposes the use of a machine learning techniques for the generation of knowledge graph and extractive summarization of job applicants. This will help to have a quick …","","https://scholar.google.com/scholar?q=related:Ilkl3KMtaFMJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"UC Santa Barbara","Learning to Recover Reasoning Chains for Multi-Hop Question Answering via Cooperative Games",,"assets.pubpub.org","","https://assets.pubpub.org/o4t4kcnw/11621611144459.pdf","",133,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,1,,"We extend the formats of explanations in interpretable NLP with the proposed entity-centric reasoning chains for multi-hop question answering. We also propose a cooperative game …","https://assets.pubpub.org/o4t4kcnw/11621611144459.pdf","https://scholar.google.com/scholar?q=related:TLBCIWX8va0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"Q Xie","Towards Data-Efficient Machine Learning",2020,"","kilthub.cmu.edu","https://kilthub.cmu.edu/articles/thesis/Towards_Data-Efficient_Machine_Learning/14395898/1/files/27511736.pdf","",134,"2022-03-25 12:38:10","PDF","","","",,,,,0,0.00,0,1,2,"… supervised learning and published two of the most influential work in this field in the era of deep learning… We give each relation the equal weight and report the average Hits@10 of each …","https://kilthub.cmu.edu/articles/thesis/Towards_Data-Efficient_Machine_Learning/14395898/1/files/27511736.pdf","https://scholar.google.com/scholar?q=related:RsgQko6R9d4J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"K Ward, J Bisila, J Sahu","Relationship Extraction: Automatic Information Extraction and Organization for Supporting Analysts in Threat Assessment.",2021,"","osti.gov","https://www.osti.gov/biblio/1832526","",135,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,3,1,"… Learning local and global contexts using a convolutional recurrent network model for relation … In Proceedings of the 21st conference on computational natural language learning (CoNLL …","https://www.osti.gov/servlets/purl/1832526","https://scholar.google.com/scholar?q=related:4DdNh0YvjKoJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"W Wang, Y Xu, C Du, Y Chen, Y Wang, H Wen","Data set and evaluation of automated construction of financial knowledge graph",2021,"Data Intelligence","direct.mit.edu","https://direct.mit.edu/dint/article-abstract/3/3/418/106758","",136,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,6,1,"… and relation triples are twice that of the entities, because we believe extracting attribute triples and relation … [75] applied a hierarchical reinforcement learning framework to enhance the …","https://direct.mit.edu/dint/article-pdf/3/3/418/1969127/dint_a_00108.pdf","https://scholar.google.com/scholar?q=related:pygko48umIIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22docred%22&hl=en&as_sdt=2007"
0,"J Yuan","Learning Context-Aware Representation for Event Detection",2021,"2021 17th International Conference on Computational …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9701765/","",138,"2022-03-25 12:38:10","","","","",,,,,0,0.00,0,1,1,"… We establish context aware stream learning based on fine-tune procedure of BERT [13]-[15] as the bottom encoder. Then, we add Bi-LSTM [16] neural network as second layer after …","https://ieeexplore.ieee.org/iel7/9701656/9701587/09701765.pdf",""
